SBT Interview End Date,Week End Date,YYYY Mm,SBT Case ID,SBT Response ID,SBT Agent,SBT Channel Name,SBT Msg Created,SBT Close Date,SBT Contact Count,SBT Queue Nm,SBT Vendor Name,SBT Location Name,SBT Message Age,SBT Q1 (Email overall score),SBT Q2 (Was your issue resovled?),SBT Q201(NPS),SBT Q200(Ease of contact Customer Care),SBT Q186 (Verbatim),FCR,FCR Count
2014-06-30l,2014-07-05l,2014-06,140625-054872,1153561,arunya,Email,2014-06-25l,2014-06-29l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6119,5,2,6,1,The next time that your servers are down and we try to call in and on the phone for 15 minutes or more and get cut-off waiting it would have been better if a phone message saying what the situation was.  I finally realized that the servers were down and copied the Sorry Page and pasted that into Contact Us email to get an answer after 5 days.,0,1
2014-06-30l,2014-07-05l,2014-06,140618-013541,1153621,amreenb,Email,2014-06-18l,2014-06-23l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,8183,1,2,3,1,"I am transferring our domain to Yahoo small business. It's been 2 weeks without progress. Not only my problems are not resolved. There is no further response after we sent in many many e-mail for help. As of today, the domain transfer is still ""in progress"", but no one can tell me or help to me to get this completed! Can someone get help for us! Thanks very much.

Note 1: CAS-4140038-ZNA7 
Note 2: armstek.com  ~ domain trasfer to Yahoo small business

VBR David
david@armstek.com
+886-935-156665",0,1
2014-06-30l,2014-07-05l,2014-06,140630-061340,1153676,lohitv,Phone,2014-06-30l,2014-06-30l,0,AMR-EN-YahooAcct-Phone-Tech-T1,SMB - Agents,SMB - Agents,0,3,2,10,6,Not right now.,0,1
2014-06-30l,2014-07-05l,2014-06,140629-044721,1153684,ashishk1,Phone,2014-06-29l,2014-06-29l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,0,10,2,9,7,"It is ridiculous how much time must be spent on hold (then I was disconnected and had to start all over again).  Over all, over an hour on hold...  The great job of the technician is the ONLY reason for the scores being as high as they are.",0,1
2014-06-30l,2014-07-05l,2014-06,140630-046783,1153750,abduljab,Phone,2014-06-30l,2014-06-30l,0,SMB-WebHosting-Tech-phone-ET,SMB - Escalation Team,SMB - Escalation Team,445,2,2,1,1,Im seriously considering changing hosting services for my site. Still cant save my pages to update my site.  This is extremely unfair.,0,1
2014-06-30l,2014-07-05l,2014-06,140630-059795,1153754,amreenb,Phone,2014-06-30l,2014-06-30l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,0,1,2,1,1,,0,1
2014-07-01l,2014-07-05l,2014-07,140630-006620,1153784,nadeemk,Phone,2014-06-30l,2014-06-30l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,0,3,2,3,5,,0,1
2014-07-01l,2014-07-05l,2014-07,140630-069255,1153789,jaditya,Phone,2014-06-30l,2014-06-30l,0,AMR-EN-YahooAcct-Phone-Tech-T1,SMB - Agents,SMB - Agents,0,1,2,3,5,The technician was not able to find the problem. Advised me to go to fire fox to get what I needed or Google chrome and that is was my Internet Explorer. But it wasn't that at all. Very disappointed ,0,1
2014-07-01l,2014-07-05l,2014-07,140624-070161,1153814,sindhupk,Email,2014-06-24l,2014-06-29l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5947,10,2,10,10,,0,1
2014-07-01l,2014-07-05l,2014-07,140625-001815,1153816,ancilava,Email,2014-06-25l,2014-06-29l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5785,10,2,10,10,,0,1
2014-07-01l,2014-07-05l,2014-07,140626-030967,1153868,rameshkr,Email,2014-06-26l,2014-07-01l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6685,10,2,10,10,,0,1
2014-07-01l,2014-07-05l,2014-07,140627-003254,1153916,ancilava,Email,2014-06-27l,2014-07-01l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5792,6,2,7,6,"Its really tough to contact yahoo US small business. Earlier days I used to get call back us option. Now I am not getting that option. SO please guide in this regard.

Regards,
Vijay.S",0,1
2014-07-01l,2014-07-05l,2014-07,140627-044346,1154063,haritas,Email,2014-06-27l,2014-07-01l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,4966,1,2,1,1,im deletingy account,0,1
2014-07-01l,2014-07-05l,2014-07,140624-021592,1154096,jitender,Email,2014-06-24l,2014-07-04l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,15311,5,2,3,3,The situation is still unresolved despite doing everything I was instructed. Still requiring help with my issue.,0,1
2014-07-01l,2014-07-05l,2014-07,140701-011590,1154110,nadeemk,Phone,2014-07-01l,2014-07-01l,0,SMB-BusinessMail-Tech-phone-FL,SMB - Agents,SMB - Agents,0,10,2,10,9,,0,1
2014-07-01l,2014-07-05l,2014-07,140630-042446,1154196,jaditya,Email,2014-06-30l,2014-07-01l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,885,10,2,10,9,,0,1
2014-07-01l,2014-07-05l,2014-07,140627-006342,1154199,dainva,Email,2014-06-27l,2014-07-01l,0,SMB-SMBOther-Tech-FL,SMB - Agents,SMB - Agents,5715,8,2,4,3,,0,1
2014-07-01l,2014-07-05l,2014-07,140630-036719,1154202,jitender,Email,2014-06-30l,2014-07-01l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,757,10,2,10,5,"My problem was I only had 1 email address and had to set up another email, let people who needed to contact me know about the new address and then use the Yahoo system to contact you. I tried phoning but the wait was too long. Now I am set up better to deal with problems if they occur. Once I contacted you the problem got fixed pretty fast.",0,1
2014-07-01l,2014-07-05l,2014-07,140623-037468,1154268,sunilrd,Email,2014-06-23l,2014-07-01l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,10963,9,2,2,8,,0,1
2014-07-01l,2014-07-05l,2014-07,140625-069430,1154311,arunya,Email,2014-06-25l,2014-06-29l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5812,10,2,1,3,"I still don't know why my Yahoo Custom Mailbox disappeared if I had payed my may 20 charge. I never received a communication about june charge not being payed or Yahoo not being able to make the charge. I don't know if I must do a new Smallbussiness sign up and I don't know if I will recover my lost emails, which where valuable for me.",0,1
2014-07-01l,2014-07-05l,2014-07,140701-019599,1154351,ancilava,Phone,2014-07-01l,2014-07-01l,0,AMR-EN-YahooAcct-Phone-Tech-T1,SMB - Agents,SMB - Agents,0,10,2,10,4,"It was difficult to figure out which dept to connect to for help.  I ended up in the small business department with Angela.  She was EXCELLENT!!!  She was very personable, helpful, and extremely helpful.  SHE DESERVES HIGH PRAISES!!!  Thank YOU, Angela!!! ",0,1
2014-07-01l,2014-07-05l,2014-07,140626-041092,1154372,ancilava,Email,2014-06-26l,2014-07-01l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6518,10,2,10,10,You sure have cut back on your telephone service.,0,1
2014-07-01l,2014-07-05l,2014-07,140701-022581,1154375,bharath1,Phone,2014-07-01l,2014-07-01l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,0,10,2,8,1,,0,1
2014-07-01l,2014-07-05l,2014-07,140626-062807,1154395,sunilrd,Email,2014-06-26l,2014-07-01l,0,SMB-MerchantSolutions-Tech-FL,SMB - Agents,SMB - Agents,6118,1,2,1,5,"Customer service could not duplicate the problem, they gave me steps to try, it did not resolve the problem.  I gave up, went to bed.  In the morning it was fine.  I emailed that the problem was gone and got an email back about how great they were that they helped solve my problem.  It resolved itself somehow.  ",0,1
2014-07-01l,2014-07-05l,2014-07,140627-030710,1154400,haritas,Email,2014-06-27l,2014-07-01l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,5197,2,2,1,2,"The resolution to my problems were solved by AT&T U-verse staff. The information I got initially from Yahoo was totally wrong! And getting to someone at Yahoo to help personally, by phone, is impossible. I complained and suggested to AT&T that they stop using Yahoo for their email service based on how you never could help me!",0,1
2014-07-01l,2014-07-05l,2014-07,140625-029515,1154411,sushimd,Email,2014-06-25l,2014-06-29l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5207,10,2,10,8,This is based on my misc27517.org blog   Your Incident ID is: 140625-029515.  I had two inquiries and received excellent solution with the blog question.,0,1
2014-07-01l,2014-07-05l,2014-07,140625-029883,1154416,sanjanak,Email,2014-06-25l,2014-06-29l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5201,1,2,3,5,This survey response relates to Your Incident ID is: 140625-029883.  It was not helpful at all.  I had already done everything listed and received no assistance at all from the response.,0,1
2014-07-01l,2014-07-05l,2014-07,140624-066275,1154434,ashishk1,Email,2014-06-24l,2014-06-27l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,4476,8,2,5,3,,0,1
2014-07-01l,2014-07-05l,2014-07,140701-023483,1154447,nadeemk,Phone,2014-07-01l,2014-07-01l,0,SMB-Domains-Tech-phone-FL,SMB - Agents,SMB - Agents,0,5,2,3,2,Hold time was never below 30 minutes. And I felt like there really wasn't an attempt to try and help resolve the issue. The attitude was 'this is how it is' rather than finding how why/how the problem occurred. I would have to say that Yahoo Web Hosting is great until you have a support issue.,0,1
2014-07-01l,2014-07-05l,2014-07,140701-025735,1154451,ancilava,Phone,2014-07-01l,2014-07-01l,0,AMR-EN-YahooAcct-Phone-Tech-T1,SMB - Agents,SMB - Agents,0,10,2,10,1,Angela was extremely patient!,0,1
2014-07-01l,2014-07-05l,2014-07,140623-048127,1154489,haritas,Email,2014-06-23l,2014-07-01l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,10799,1,2,1,5,"Yahoo Mail is the worst on the internet. There is no automatic block feature as there is with Hotmail and Gmail. The filters never work and are ""old skool"". Because one can never get through to the Customer Service line, one has to resort to using Customer Service online. You never get the same rep responding to your concern so there is no consistency in resolving a problem. When you ask to escalate it to IT, that never happens. When you want to speak with corporate, you have to speak to Customer Service which is an on-hold time of at least 45 minutes. I had to ask my Dell tech to resolve my problem. Yahoo is sorry.",0,1
2014-07-01l,2014-07-05l,2014-07,140625-038839,1154496,nadeemk,Email,2014-06-25l,2014-06-29l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6393,5,2,5,4,"I contacted Yahoo to report that when I tried to open website:www.readdavidbates.com a blank screen appeared.  The e-mail response was that the website had been turned off, but the technician was able to restore it.  However, on my computer I still receive a blank screen.  I give up!!!!!!!!!!!!!!!!!",0,1
2014-07-01l,2014-07-05l,2014-07,140626-027407,1154515,dainva,Email,2014-06-26l,2014-07-01l,0,SMB-MerchantSolutions-Tech-FL,SMB - Agents,SMB - Agents,6743,1,2,1,1,"Yahoo shouldn't even say you have customer support because you don't.  If I call, I am on hold for a long time then disconnected. If I email, all I get is endless links to help pages.  Very frustrated with Yahoo!",0,1
2014-07-01l,2014-07-05l,2014-07,140627-052710,1154522,haritas,Email,2014-06-27l,2014-07-01l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,4792,2,2,2,9,Never fixed the problem ,0,1
2014-07-01l,2014-07-05l,2014-07,140626-044777,1154524,dainva,Email,2014-06-26l,2014-06-29l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,4860,1,2,1,1,"Yahoo Business Mail continues to disappoint. I am fed up.  I am now looking at alternatives.  I've been very patient, putting up with numerous problems over the years.  Life is too short for the frustration yahoo manages to dish out time and time again.  ",0,1
2014-07-01l,2014-07-05l,2014-07,140623-052992,1154541,azmathm,Email,2014-06-23l,2014-07-08l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,22073,1,2,1,1,"The issue has not been resolved at of noon on 7-1-14. Also, are you 
aware that it is almost impossible to actually reach a ""human"" at 
Yahoo. Let me give you a little advise as a former business owner. 
Google any problem with Yahoo or just for a way to contact them by phone
or email and SEE WHAT YOU FIND...zillions of people can't reach you.
I can get Microsoft in 5 minutes, Comcast/Xfinity in 2 minutes, Verizon 
in 2 minutes, Amazon in a minute, Dell support in 2-3 minutes, etc.
HOUSTON, you have a problem!!
",0,1
2014-07-01l,2014-07-05l,2014-07,140611-026686,1154547,jitender,Email,2014-06-11l,2014-06-22l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,16632,1,2,1,1,"I have been with Yahoo since I was 18 (now 33) and now I am canceling my account as my problem was not fixed and everything I had in my inbox was gone and I have no recovery to it which I lost all of my wedding emails, etc.  Very upset and the emails given to me that has articles on how to fix something does not fix my problem.  I will be canceling my account in about 10 days as I have moved on to gmail.",0,1
2014-07-01l,2014-07-05l,2014-07,140626-045315,1154573,christur,Email,2014-06-26l,2014-07-01l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,6454,1,2,1,6,"I still have not got my email account connected  to my smart phone.  Never
got an answer or help after my password was changed twice.",0,1
2014-07-01l,2014-07-05l,2014-07,140626-036842,1154574,deenavb,Email,2014-06-26l,2014-07-01l,0,SMB-Domains-Tech-FL,SMB - Agents,SMB - Agents,6587,9,2,9,8,Hard to contact anyone. Thank you.,0,1
2014-07-01l,2014-07-05l,2014-07,140624-028446,1154767,thahasee,Email,2014-06-24l,2014-07-05l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,16692,1,2,1,1,"I thought it was nice that I received a prompt e-mail about my issue, but my issue is far from resolved. Yahoo! Customer Care assured me that my record I needed removed from the Yahoo! Business Directory would be deleted from online searches within 48 hours. It has now been 6 days, but my record is still showing up in Yahoo! Business. I need all instances of ""Travis J Consulting, LLC"" and ""Travis J Consulting"" completely removed from Yahoo!'s directory, and they have not been.",0,1
2014-07-01l,2014-07-05l,2014-07,140623-061637,1154788,jitender,Phone,2014-06-23l,2014-06-26l,0,SMB-YSBPhoneTickets-Phone-FL,SMB - Agents,SMB - Agents,4667,2,2,3,2,"The rep was knowledgable, but it took MUCH TOO LONG TO GET CONNECTED!",0,1
2014-07-01l,2014-07-05l,2014-07,140701-047695,1154838,haritas,Email,2014-07-01l,2014-07-10l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,13508,1,2,1,1,"I have been trying to get to someone who can fix this email issue.  I manage the email server that is unable to receive from Yahoo.  Paid for Ad Free email but I cannot get your support to answer the phone.  This is pathetic.  My client is very unhappy that they cannot receive yahoo/att.net email but can receive from everyone else.

Robert A. Ober
robob@robob.com
281-772-3596",0,1
2014-07-01l,2014-07-05l,2014-07,140630-057438,1154853,maryjert,Phone,2014-06-30l,2014-06-30l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,0,10,2,9,6,The wait for a representative was over an hour long. That's extremely too long. ,0,1
2014-07-01l,2014-07-05l,2014-07,140701-060482,1154868,arifha,Email,2014-07-01l,2014-07-01l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,53,1,2,1,1,thank for the support I appreciate a lot thank you so much and have a good day,0,1
2014-07-01l,2014-07-05l,2014-07,140701-064315,1154889,amreenb,Phone,2014-07-01l,2014-07-01l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,0,1,2,1,1,"I need a way to chat online with Yahoo Business support people or a number where I can reach a support person without having to spend well over 30 minutes on hold waiting for the first available agent. The support person who finally answered sounded like someone in a call center in India and she didn't have a clue what it means to have a copyright.  Yahoo's own template has put the words ""Copyright 2012 WinningCulture. All rights reserved."" on my home page and I wanted to know that there is in fact a valid copyright for the business name.  I still don't know.",0,1
2014-07-01l,2014-07-05l,2014-07,140701-064952,1154901,christur,Phone,2014-07-01l,2014-07-01l,0,AMR-EN-YahooAcct-Phone-Tech-T1,SMB - Agents,SMB - Agents,0,9,2,10,5,No,0,1
2014-07-01l,2014-07-05l,2014-07,140701-066737,1154935,thahasee,Phone,2014-07-01l,2014-07-01l,0,AMR-EN-YahooAcct-Phone-Tech-T1,SMB - Agents,SMB - Agents,0,10,2,10,1,,0,1
2014-07-01l,2014-07-05l,2014-07,140701-068760,1154951,christur,Phone,2014-07-01l,2014-07-01l,0,AMR-EN-YahooAcct-Phone-Tech-T1,SMB - Agents,SMB - Agents,0,10,2,9,1,this is concerning case number 140701-068760 the customer care rep was sooo helpful he even assisted me in my personal issues concerning my ipad I truly am thankful to have been assisted with such a patient rep. he truly is the reason why I am going to continue with yahoo.,0,1
2014-07-01l,2014-07-05l,2014-07,140626-034869,1154958,sunilrd,Email,2014-06-26l,2014-07-01l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,6617,4,2,1,7,,0,1
2014-07-01l,2014-07-05l,2014-07,140626-067775,1154964,sindhupk,Email,2014-06-26l,2014-07-01l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6003,10,2,8,7,,0,1
2014-07-01l,2014-07-05l,2014-07,140624-060880,1154967,haritas,Email,2014-06-24l,2014-06-27l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,4576,9,2,2,2,,0,1
2014-07-01l,2014-07-05l,2014-07,140701-000277,1154974,deenavb,Phone,2014-07-01l,2014-07-01l,0,SMB-MerchantSolutions-Tech-phone-FL,SMB - Agents,SMB - Agents,0,10,2,10,7,Louis is always very knowledgeable and helpful!,0,1
2014-07-01l,2014-07-05l,2014-07,140701-071916,1154979,maryjert,Phone,2014-07-01l,2014-07-01l,0,AMR-EN-YahooAcct-Phone-Tech-T1,SMB - Agents,SMB - Agents,0,10,2,10,10,No,0,1
2014-07-02l,2014-07-05l,2014-07,140702-000495,1155046,arifha,Phone,2014-07-02l,2014-07-02l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,0,1,2,1,1,"Customer care , guy was quite deliberately speaking in low voice . Repeatedly requested to increase volume . For few sec volume used to be audible , again becoming low . He had my contact number , yet he didnt call as promised . Very unhappy experience . Will soon shift to some other hosting service . I had genuine problem . Wanted some empathy .  ",0,1
2014-07-02l,2014-07-05l,2014-07,140626-072884,1155060,sushimd,Email,2014-06-26l,2014-07-02l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,7248,1,2,1,1,"For Business Email Subscribers, a response time of 3-5 days is extremely painful. We had suffered a lot due to this issue and we had no definite answer from Y",0,1
